word,definition
"seagoing","used on the high seas"
"subocean","formed or situated or occurring beneath the ocean or the ocean bed"
"stinging","(of speech) harsh or hurtful in tone or character"
"stinging","a kind of pain"
"systemic","affecting an entire system"
"suchlike","of the same kind"
"smuggled","distributed or sold illicitly"
"smallish","rather small"
"sawn-off","cut short"
"sawn-off","well below average height"
"shortish","somewhat short"
"sonorous","full and loud and deep"
"stenosed","abnormally constricted body canal or passage"
"stenotic","abnormally constricted body canal or passage"
"seraphic","having a sweet nature befitting an angel or cherub"
"seraphic","of or relating to an angel of the first order"
"straying","unable to find your way"
"softened","being or made softer or less loud or clear"
"softened","toned down"
"soughing","characterized by soft sounds"
"sissyish","having unsuitable feminine qualities"
"starring","indicating the most important performer or role"
"seasonal","occurring at or dependent on a particular season"
"seasonal","a worker who finds employment only in certain seasons"
"singable","suitable for singing"
"songlike","having a melody (as distinguished from recitative)"
"seaborne","conveyed by sea"
"shocking","giving offense to moral sensibilities and injurious to reputation"
"shocking","glaringly vivid and graphic"
"sunbaked","baked or hardened by exposure to sunlight"
"sunbaked","dried out by heat or excessive exposure to sunlight"
"stylized","using artistic forms and conventions to create effects"
"stylised","using artistic forms and conventions to create effects"
"stirring","exciting strong but not unpleasant emotions"
"stirring","capable of arousing enthusiasm or excitement"
"stirring","agitating a liquid with an implement"
"stirring","arousing to a particular emotion or action"
"schizoid","marked by withdrawal and inability to form close relationships"
"schizoid","of or relating to or characteristic of schizophrenia"
"schizoid","characterized by symptoms similar to but less severe than schizophrenia"
"spectral","resembling or characteristic of a phantom"
"spectral","of or relating to a spectrum"
"seamanly","characteristic of or befitting a seaman"
"southern","from the south"
"southern","situated in or oriented toward the south"
"southern","situated in or coming from regions of the south"
"southern","in or characteristic of a region of the United States south of (approximately) the Mason-Dixon line"
"sub-rosa","designed and carried out secretly or confidentially"
"shopworn","repeated too often"
"shopworn","worn or faded from being on display in a store"
"speckled","having a pattern of dots"
"stippled","having a pattern of dots"
"sprigged","decorated with designs of sprigs"
"streaked","marked with or as if with stripes or linear discolorations"
"skillful","done with delicacy and skill"
"skillful","having or showing knowledge and skill and aptitude"
"sibyllic","resembling or characteristic of a prophet or prophecy"
"snobbish","befitting or characteristic of those who incline to social exclusiveness and who rebuff the advances of people considered inferior"
"secluded","providing privacy or seclusion"
"secluded","hidden from general view or use"
"shielded","(used especially of machinery) protected by a shield to prevent injury"
"stuck-up","(used colloquially) overly conceited or arrogant"
"symbolic","serving as a visible symbol for something abstract"
"symbolic","relating to or using or proceeding by means of symbols"
"symbolic","using symbolism"
"scornful","expressing extreme contempt"
"specular","capable of reflecting light like a mirror"
"swinging","characterized by a buoyant rhythm"
"swinging","changing location by moving back and forth"
"singsong","uttered in a monotonous cadence or rhythm as in chanting"
"singsong","informal group singing of popular songs"
"singsong","a regular and monotonous rising and falling intonation"
"singsong","speak, chant, or declaim in a singsong"
"singsong","move as if accompanied by a singsong"
"squarish","somewhat square in appearance or form"
"suicidal","dangerous to yourself or your interests"
"saleable","capable of being sold"
"sellable","fit to be offered for sale"
"synoptic","presenting or taking the same point of view"
"synoptic","presenting a summary or general view of a whole"
"satiated","supplied (especially fed) to satisfaction"
"satiable","capable of being sated"
"selfsame","being the exact same one"
"sardonic","disdainfully or ironically humorous"
"sanitary","free from filth and pathogens"
"stealthy","marked by quiet and caution and secrecy"
"sneaking","not openly expressed"
"sobering","tending to make sober or more serious"
"soulless","lacking sensitivity or the capacity for deep feeling"
"scalable","capable of being scaled"
"sportive","given to merry frolicking"
"sportive","relating to or interested in sports"
"selected","chosen in preference to another"
"situated","situated in a particular spot or position"
"scaphoid","shaped like a boat"
"stubbled","having a short growth of beard"
"silenced","reduced to silence"
"sheathed","enclosed in a protective covering"
"sandaled","shod with sandals"
"shoeless","without shoes"
"specious","based on pretense"
"specious","plausible but false"
"six-fold","having six units or components"
"septuple","having seven units or components"
"scripted","written as for a film or play or broadcast"
"sixtieth","the ordinal number of sixty in counting order"
"sixtieth","one part in sixty equal parts"
"sixtieth","position 60 in a countable series of things"
"sinkable","capable of being sunk"
"stranded","cut off or left behind"
"saw-like","having rough edges that can be used for sawing"
"stitched","fastened with stitches"
"slippery","causing or tending to cause things to slip or slide"
"slippery","not to be trusted"
"seedless","lacking seeds"
"slipping","moving as on a slippery surface"
"slithery","having a slippery surface or quality"
"sold-out","sold completely in advance"
"sold-out","having taken a bribe or bribes"
"soleless","having no sole"
"serrated","notched like a saw with teeth pointing toward the apex"
"somnific","sleep inducing"
"solvable","capable of being solved"
