word,definition
"unit trust","a regulated investment company consisting of professional managers who issue redeemable securities representing a portfolio of many different securities"
"union shop","a company allowed to hire nonunion workers on the condition that they will join the union within a specified time"
"unit matrix","a scalar matrix in which all of the diagonal elements are unity"
"upper class","the class occupying the highest position in the social hierarchy"
"upper crust","the class occupying the highest position in the social hierarchy"
"unemployment line","a queue of people waiting for employment"
"unemployed people","people who are involuntarily out of work (considered as a group)"
"urban center","a large and densely populated urban area"
"urban sprawl","an aggregation or continuous network of urban communities"
"upper limit","the limit on the upper (or northernmost) side of something"
"upper limit","the largest possible quantity"
"unknown region","an unknown and unexplored region"
"upper side","the highest or uppermost side of anything"
"urban area","a geographical area constituting a city or town"
"used-car lot","a parking lot where a dealer in used-cars displays cars for sale"
"ultima Thule","the geographical region believed by ancient geographers to be the northernmost land in the inhabited world"
"urinary calculus","a calculus formed in the kidney"
"unit cell","the smallest group of atoms or molecules whose repetition at regular intervals in three dimensions produces the lattices of a crystal"
"upper mantle","the upper part of the mantle"
"up quark","a stable quark with an electric charge of +2/3 and a mass 607 times that of an electron"
"Uncle Tom","(ethnic slur) offensive and derogatory name for a Black man who is abjectly servile and deferential to Whites"
"unusual person","a person who is unusual"
"unfortunate person","a person who suffers misfortune"
"unwelcome person","a person who for some reason is not wanted or welcome"
"unpleasant person","a person who is not pleasant or agreeable"
"unskilled person","a person who lacks technical training"
"unmarried man","a man who has never been married"
"university student","a student enrolled in a college or university"
"underwater diver","someone who works underwater"
"unwelcome guest","someone who gets into a party without an invitation or without paying"
"uneducated person","an ignorant person"
"ungrateful person","a person who shows no gratitude"
"unsuccessful person","a person with a record of failing"
"unkind person","a person of mean disposition"
"unemotional person","someone who is seemingly indifferent to emotions"
"undercover agent","(military) a secret agent hired by a state to obtain information about its enemies or by a business to obtain industrial secrets from competitors"
"union member","a worker who belongs to a trade union"
"unmarried woman","a woman who is not married"
"unpleasant woman","a woman who is an unpleasant person"
"urban guerrilla","a guerrilla who fights only in cities and towns"
"utility man","a workman expected to serve in any capacity when called on"
"utility man","a baseball player valued for the ability to play at several positions"
"ugly duckling","an ugly or unpromising child who grows into a beautiful or worthy person"
"unpaid worker","a person who performs voluntary work"
"unemployed person","someone who is jobless"
"uniocular dichromat","a person who has normal vision in one eye and dichromacy in the other"
"union representative","a representative for a labor union"
"universal agent","someone authorized to transact every kind of business for the principal"
"universal donor","a person whose type O Rh-negative blood may be safely transfused into persons with other blood types"
"ultraviolet radiation","radiation lying in the ultraviolet range"
"ultraviolet light","radiation lying in the ultraviolet range"
"ultraviolet illumination","radiation lying in the ultraviolet range"
"ultraviolet spectrum","the spectrum of ultraviolet radiation"
"umbrella pine","medium-sized two-needled pine of southern Europe having a spreading crown"
"umbrella tree","small deciduous tree of eastern North America having creamy white flowers and large leaves in formations like umbrellas at the ends of branches"
"umbrella tree","erect evergreen shrub or small tree of Australia and northern New Guinea having palmately compound leaves"
"umbrella magnolia","small deciduous tree of eastern North America having creamy white flowers and large leaves in formations like umbrellas at the ends of branches"
"umbrella arum","foul-smelling somewhat fleshy tropical plant of southeastern Asia cultivated for its edible corms or in the greenhouse for its large leaves and showy dark red spathe surrounding a large spadix"
"umbrella plant","African sedge widely cultivated as an ornamental water plant for its terminal umbrellalike cluster of slender grasslike leaves"
